SA2_NAME16	HomeCensusNight	Sex	persons
Port Melbourne Industrial	0	M	8
Port Melbourne Industrial	1	F	3
Port Melbourne Industrial	1	M	6
South Melbourne	0	F	305
South Melbourne	0	M	326
South Melbourne	1	F	5625
South Melbourne	1	M	5285
St Kilda	0	F	646
St Kilda	0	M	664
St Kilda	1	F	12308
St Kilda	1	M	12500
St Kilda East	0	F	408
St Kilda East	0	M	336
St Kilda East	1	F	7907
St Kilda East	1	M	7764
Armadale	0	F	255
Armadale	0	M	258
Armadale	1	F	4604
Armadale	1	M	3856
Prahran - Windsor	0	F	524
Prahran - Windsor	0	M	548
Prahran - Windsor	1	F	9595
Prahran - Windsor	1	M	9050
South Yarra - East	0	F	593
South Yarra - East	0	M	543
South Yarra - East	1	F	10288
South Yarra - East	1	M	9300
Toorak	0	F	451
Toorak	0	M	396
Toorak	1	F	6591
Toorak	1	M	5603
Abbotsford	0	F	197
Abbotsford	0	M	216
Abbotsford	1	F	3877
Abbotsford	1	M	3887
Carlton North - Princes Hill	0	F	245
Carlton North - Princes Hill	0	M	232
Carlton North - Princes Hill	1	F	4208
Carlton North - Princes Hill	1	M	3735
Collingwood	0	F	157
Collingwood	0	M	190
Collingwood	1	F	4131
Collingwood	1	M	4038
Fitzroy	0	F	293
Fitzroy	0	M	269
Fitzroy	1	F	5029
Fitzroy	1	M	4859
Fitzroy North	0	F	373
Fitzroy North	0	M	350
Fitzroy North	1	F	6263
Fitzroy North	1	M	5353
Richmond (Vic.)	0	F	781
Richmond (Vic.)	0	M	826
Richmond (Vic.)	1	F	14835
Richmond (Vic.)	1	M	14055
Yarra - North	0	F	225
Yarra - North	0	M	212
Yarra - North	1	F	4419
Yarra - North	1	M	4187
Ashburton (Vic.)	0	F	129
Ashburton (Vic.)	0	M	184
Ashburton (Vic.)	1	F	3806
Ashburton (Vic.)	1	M	3635
Balwyn	0	F	339
Balwyn	0	M	322
Balwyn	1	F	8105
Balwyn	1	M	7066
Balwyn North	0	F	376
Balwyn North	0	M	360
Balwyn North	1	F	10016
Balwyn North	1	M	9471
Camberwell	0	F	440
Camberwell	0	M	428
Camberwell	1	F	10995
Camberwell	1	M	9539
Glen Iris - East	0	F	274
Glen Iris - East	0	M	343
Glen Iris - East	1	F	8089
Glen Iris - East	1	M	7627
Hawthorn	0	F	641
Hawthorn	0	M	567
Hawthorn	1	F	11157
Hawthorn	1	M	10603
Hawthorn East	0	F	359
Hawthorn East	0	M	308
Hawthorn East	1	F	7560
Hawthorn East	1	M	6933
Kew	0	F	581
Kew	0	M	582
Kew	1	F	12344
Kew	1	M	11223
Kew East	0	F	112
Kew East	0	M	140
Kew East	1	F	3177
Kew East	1	M	3083
Surrey Hills (West) - Canterbury	0	F	323
Surrey Hills (West) - Canterbury	0	M	362
Surrey Hills (West) - Canterbury	1	F	8272
Surrey Hills (West) - Canterbury	1	M	7360
Bulleen	0	F	187
Bulleen	0	M	174
Bulleen	1	F	5453
Bulleen	1	M	5229
Doncaster	0	F	389
Doncaster	0	M	365
Doncaster	1	F	10271
Doncaster	1	M	9549
Templestowe	0	F	298
Templestowe	0	M	301
Templestowe	1	F	8331
Templestowe	1	M	7690
Templestowe Lower	0	F	247
Templestowe Lower	0	M	215
Templestowe Lower	1	F	6884
Templestowe Lower	1	M	6249
Doncaster East (North)	0	F	229
Doncaster East (North)	0	M	212
Doncaster East (North)	1	F	7186
Doncaster East (North)	1	M	6951
Doncaster East (South)	0	F	253
Doncaster East (South)	0	M	227
Doncaster East (South)	1	F	7132
Doncaster East (South)	1	M	6357
Blackburn	0	F	387
Blackburn	0	M	402
Blackburn	1	F	10582
Blackburn	1	M	10009
Blackburn South	0	F	199
Blackburn South	0	M	192
Blackburn South	1	F	5446
Blackburn South	1	M	4958
Box Hill	0	F	341
Box Hill	0	M	361
Box Hill	1	F	9923
Box Hill	1	M	9207
Box Hill North	0	F	326
Box Hill North	0	M	292
Box Hill North	1	F	8785
Box Hill North	1	M	8148
Burwood	0	F	231
Burwood	0	M	203
Burwood	1	F	6274
Burwood	1	M	5544
Burwood East	0	F	194
Burwood East	0	M	176
Burwood East	1	F	5021
Burwood East	1	M	4886
Surrey Hills (East) - Mont Albert	0	F	229
Surrey Hills (East) - Mont Albert	0	M	231
Surrey Hills (East) - Mont Albert	1	F	4981
Surrey Hills (East) - Mont Albert	1	M	4528
Beaumaris	0	F	271
Beaumaris	0	M	325
Beaumaris	1	F	6773
Beaumaris	1	M	6100
Brighton (Vic.)	0	F	648
Brighton (Vic.)	0	M	644
Brighton (Vic.)	1	F	11448
Brighton (Vic.)	1	M	9954
Brighton East	0	F	285
Brighton East	0	M	352
Brighton East	1	F	7957
Brighton East	1	M	7241
Cheltenham - Highett (West)	0	F	211
Cheltenham - Highett (West)	0	M	238
Cheltenham - Highett (West)	1	F	5552
Cheltenham - Highett (West)	1	M	4934
Hampton	0	F	371
Hampton	0	M	431
Hampton	1	F	8728
Hampton	1	M	8109
Sandringham - Black Rock	0	F	415
Sandringham - Black Rock	0	M	434
Sandringham - Black Rock	1	F	8192
Sandringham - Black Rock	1	M	7459
Bentleigh - McKinnon	0	F	418
Bentleigh - McKinnon	0	M	450
Bentleigh - McKinnon	1	F	11211
Bentleigh - McKinnon	1	M	10342
Carnegie	0	F	291
Carnegie	0	M	308
Carnegie	1	F	9112
Carnegie	1	M	8354
Caulfield - North	0	F	457
Caulfield - North	0	M	431
Caulfield - North	1	F	10384
Caulfield - North	1	M	9705
Caulfield - South	0	F	331
Caulfield - South	0	M	346
Caulfield - South	1	F	8719
Caulfield - South	1	M	8062
Elsternwick	0	F	253
Elsternwick	0	M	248
Elsternwick	1	F	5725
Elsternwick	1	M	5124
Hughesdale	0	F	122
Hughesdale	0	M	119
Hughesdale	1	F	3813
Hughesdale	1	M	3508
Murrumbeena	0	F	157
Murrumbeena	0	M	169
Murrumbeena	1	F	4514
Murrumbeena	1	M	4410
Ormond - Glen Huntly	0	F	217
Ormond - Glen Huntly	0	M	236
Ormond - Glen Huntly	1	F	6593
Ormond - Glen Huntly	1	M	6292
Bentleigh East (North)	0	F	265
Bentleigh East (North)	0	M	259
Bentleigh East (North)	1	F	7297
Bentleigh East (North)	1	M	6965
Bentleigh East (South)	0	F	207
Bentleigh East (South)	0	M	210
Bentleigh East (South)	1	F	6595
Bentleigh East (South)	1	M	6221
Aspendale Gardens - Waterways	0	F	150
Aspendale Gardens - Waterways	0	M	143
Aspendale Gardens - Waterways	1	F	4396
Aspendale Gardens - Waterways	1	M	4293
Braeside	0	M	8
Braeside	1	F	30
Braeside	1	M	28
Carrum - Patterson Lakes	0	F	293
Carrum - Patterson Lakes	0	M	287
Carrum - Patterson Lakes	1	F	5706
Carrum - Patterson Lakes	1	M	5259
Chelsea - Bonbeach	0	F	308
Chelsea - Bonbeach	0	M	319
Chelsea - Bonbeach	1	F	7205
Chelsea - Bonbeach	1	M	6357
Chelsea Heights	0	F	92
Chelsea Heights	0	M	107
Chelsea Heights	1	F	2640
Chelsea Heights	1	M	2497
Cheltenham - Highett (East)	0	F	459
Cheltenham - Highett (East)	0	M	449
Cheltenham - Highett (East)	1	F	11234
Cheltenham - Highett (East)	1	M	10134
Edithvale - Aspendale	0	F	291
Edithvale - Aspendale	0	M	302
Edithvale - Aspendale	1	F	6206
Edithvale - Aspendale	1	M	5951
Mentone	0	F	299
Mentone	0	M	299
Mentone	1	F	6454
Mentone	1	M	5915
Moorabbin - Heatherton	0	F	149
Moorabbin - Heatherton	0	M	174
Moorabbin - Heatherton	1	F	4291
Moorabbin - Heatherton	1	M	4180
Mordialloc - Parkdale	0	F	384
Mordialloc - Parkdale	0	M	436
Mordialloc - Parkdale	1	F	9938
Mordialloc - Parkdale	1	M	9156
Malvern - Glen Iris	0	F	486
Malvern - Glen Iris	0	M	478
Malvern - Glen Iris	1	F	10023
Malvern - Glen Iris	1	M	9065
Malvern East	0	F	415
Malvern East	0	M	440
Malvern East	1	F	10627
Malvern East	1	M	9835
Bundoora - East	0	F	191
Bundoora - East	0	M	178
Bundoora - East	1	F	4729
Bundoora - East	1	M	4791
Greensborough	0	F	409
Greensborough	0	M	445
Greensborough	1	F	10161
Greensborough	1	M	9447
Heidelberg - Rosanna	0	F	273
Heidelberg - Rosanna	0	M	304
Heidelberg - Rosanna	1	F	7437
Heidelberg - Rosanna	1	M	6761
Heidelberg West	0	F	248
Heidelberg West	0	M	266
Heidelberg West	1	F	7035
Heidelberg West	1	M	6595
Ivanhoe	0	F	253
Ivanhoe	0	M	229
Ivanhoe	1	F	5746
Ivanhoe	1	M	5164
Ivanhoe East - Eaglemont	0	F	155
Ivanhoe East - Eaglemont	0	M	188
Ivanhoe East - Eaglemont	1	F	3763
Ivanhoe East - Eaglemont	1	M	3582
Montmorency - Briar Hill	0	F	408
Montmorency - Briar Hill	0	M	365
Montmorency - Briar Hill	1	F	7953
Montmorency - Briar Hill	1	M	7358
Viewbank - Yallambie	0	F	332
Viewbank - Yallambie	0	M	377
Viewbank - Yallambie	1	F	8912
Viewbank - Yallambie	1	M	8687
Watsonia	0	F	197
Watsonia	0	M	164
Watsonia	1	F	4443
Watsonia	1	M	4310
Kingsbury	0	F	202
Kingsbury	0	M	196
Kingsbury	1	F	5636
Kingsbury	1	M	5292
Reservoir - East	0	F	453
Reservoir - East	0	M	438
Reservoir - East	1	F	13478
Reservoir - East	1	M	12705
Reservoir - West	0	F	394
Reservoir - West	0	M	385
Reservoir - West	1	F	11719
Reservoir - West	1	M	11539
Preston - East	0	F	414
Preston - East	0	M	438
Preston - East	1	F	9786
Preston - East	1	M	9390
Preston - West	0	F	211
Preston - West	0	M	203
Preston - West	1	F	6046
Preston - West	1	M	5729
Eltham	0	F	478
Eltham	0	M	507
Eltham	1	F	11279
Eltham	1	M	10640
Hurstbridge	0	F	72
Hurstbridge	0	M	75
Hurstbridge	1	F	1680
Hurstbridge	1	M	1626
Kinglake	0	F	128
Kinglake	0	M	101
Kinglake	1	F	1748
Kinglake	1	M	1868
Panton Hill - St Andrews	0	F	143
Panton Hill - St Andrews	0	M	150
Panton Hill - St Andrews	1	F	2418
Panton Hill - St Andrews	1	M	2444
Plenty - Yarrambat	0	F	141
Plenty - Yarrambat	0	M	185
Plenty - Yarrambat	1	F	4536
Plenty - Yarrambat	1	M	4505
Research - North Warrandyte	0	F	154
Research - North Warrandyte	0	M	154
Research - North Warrandyte	1	F	3186
Research - North Warrandyte	1	M	3207
Wattle Glen - Diamond Creek	0	F	265
Wattle Glen - Diamond Creek	0	M	322
Wattle Glen - Diamond Creek	1	F	6654
Wattle Glen - Diamond Creek	1	M	6458
Bundoora - North	0	F	125
Bundoora - North	0	M	112
Bundoora - North	1	F	3664
Bundoora - North	1	M	3547
Bundoora - West	0	F	120
Bundoora - West	0	M	103
Bundoora - West	1	F	2952
Bundoora - West	1	M	3015
Lalor	0	F	353
Lalor	0	M	356
Lalor	1	F	11084
Lalor	1	M	11007
Mill Park - North	0	F	240
Mill Park - North	0	M	264
Mill Park - North	1	F	8807
Mill Park - North	1	M	8514
Mill Park - South	0	F	187
Mill Park - South	0	M	172
Mill Park - South	1	F	5863
Mill Park - South	1	M	5667
Thomastown	0	F	277
Thomastown	0	M	306
Thomastown	1	F	9876
Thomastown	1	M	9854
Wallan	0	F	269
Wallan	0	M	308
Wallan	1	F	7785
Wallan	1	M	7859
Whittlesea	0	F	153
Whittlesea	0	M	172
Whittlesea	1	F	3893
Whittlesea	1	M	3904
Doreen	0	F	344
Doreen	0	M	337
Doreen	1	F	10451
Doreen	1	M	9801
Epping - East	0	F	133
Epping - East	0	M	151
Epping - East	1	F	6535
Epping - East	1	M	6348
Epping - South	0	F	121
Epping - South	0	M	115
Epping - South	1	F	4088
Epping - South	1	M	4016
Epping - West	0	F	119
Epping - West	0	M	114
Epping - West	1	F	5315
Epping - West	1	M	5341
Mernda	0	F	208
Mernda	0	M	211
Mernda	1	F	8246
Mernda	1	M	7791
South Morang (North)	0	F	135
South Morang (North)	0	M	162
South Morang (North)	1	F	5974
South Morang (North)	1	M	5785
South Morang (South)	0	F	154
South Morang (South)	0	M	155
South Morang (South)	1	F	5982
South Morang (South)	1	M	5713
Wollert	0	F	82
Wollert	0	M	88
Wollert	1	F	4466
Wollert	1	M	4421
Airport West	0	F	162
Airport West	0	M	155
Airport West	1	F	3746
Airport West	1	M	3498
Keilor	0	F	196
Keilor	0	M	201
Keilor	1	F	4101
Keilor	1	M	4004
Keilor East	0	F	432
Keilor East	0	M	458
Keilor East	1	F	13038
Keilor East	1	M	12219
Niddrie - Essendon West	0	F	124
Niddrie - Essendon West	0	M	125
Niddrie - Essendon West	1	F	3482
Niddrie - Essendon West	1	M	3184
Strathmore	0	F	192
Strathmore	0	M	205
Strathmore	1	F	4558
Strathmore	1	M	4467
Gisborne	0	F	286
Gisborne	0	M	308
Gisborne	1	F	6225
Gisborne	1	M	6008
Macedon	0	F	98
Macedon	0	M	109
Macedon	1	F	1541
Macedon	1	M	1633
Riddells Creek	0	F	106
Riddells Creek	0	M	119
Riddells Creek	1	F	1946
Riddells Creek	1	M	1837
Romsey	0	F	224
Romsey	0	M	267
Romsey	1	F	4447
Romsey	1	M	4423
Coburg North	0	F	130
Coburg North	0	M	152
Coburg North	1	F	3774
Coburg North	1	M	3631
Fawkner	0	F	167
Fawkner	0	M	207
Fawkner	1	F	6596
Fawkner	1	M	6798
Pascoe Vale	0	F	398
Pascoe Vale	0	M	379
Pascoe Vale	1	F	11635
Pascoe Vale	1	M	11039
Glenroy	0	F	309
Glenroy	0	M	355
Glenroy	1	F	10721
Glenroy	1	M	10726
Gowanbrae	0	F	49
Gowanbrae	0	M	46
Gowanbrae	1	F	1469
Gowanbrae	1	M	1347
Hadfield	0	F	65
Hadfield	0	M	78
Hadfield	1	F	2797
Hadfield	1	M	2658
Sunbury	0	F	213
Sunbury	0	M	276
Sunbury	1	F	6224
Sunbury	1	M	6002
Sunbury - South	0	F	541
Sunbury - South	0	M	533
Sunbury - South	1	F	13181
Sunbury - South	1	M	12399
Broadmeadows	0	F	190
Broadmeadows	0	M	216
Broadmeadows	1	F	6190
Broadmeadows	1	M	6707
Campbellfield - Coolaroo	0	F	191
Campbellfield - Coolaroo	0	M	244
Campbellfield - Coolaroo	1	F	7837
Campbellfield - Coolaroo	1	M	7846
Gladstone Park - Westmeadows	0	F	301
Gladstone Park - Westmeadows	0	M	311
Gladstone Park - Westmeadows	1	F	8704
Gladstone Park - Westmeadows	1	M	8292
Greenvale - Bulla	0	F	203
Greenvale - Bulla	0	M	236
Greenvale - Bulla	1	F	7893
Greenvale - Bulla	1	M	7957
Meadow Heights	0	F	218
Meadow Heights	0	M	210
Meadow Heights	1	F	7232
Meadow Heights	1	M	7177
Melbourne Airport	0	F	10
Melbourne Airport	0	M	5
Melbourne Airport	1	F	80
Melbourne Airport	1	M	81
Roxburgh Park - Somerton	0	F	192
Roxburgh Park - Somerton	0	M	220
Roxburgh Park - Somerton	1	F	10899
Roxburgh Park - Somerton	1	M	10504
Tullamarine	0	F	121
Tullamarine	0	M	116
Tullamarine	1	F	3134
Tullamarine	1	M	3091
Craigieburn - Central	0	F	129
Craigieburn - Central	0	M	140
Craigieburn - Central	1	F	4023
Craigieburn - Central	1	M	4094
Craigieburn - North	0	F	103
Craigieburn - North	0	M	99
Craigieburn - North	1	F	5653
Craigieburn - North	1	M	5660
Craigieburn - South	0	F	216
Craigieburn - South	0	M	234
Craigieburn - South	1	F	7824
Craigieburn - South	1	M	8013
Craigieburn - West	0	F	142
Craigieburn - West	0	M	176
Craigieburn - West	1	F	6951
Craigieburn - West	1	M	6883
Mickleham - Yuroke	0	F	46
Mickleham - Yuroke	0	M	41
Mickleham - Yuroke	1	F	1639
Mickleham - Yuroke	1	M	1665
Bayswater	0	F	228
Bayswater	0	M	226
Bayswater	1	F	5969
Bayswater	1	M	5656
Knoxfield - Scoresby	0	F	278
Knoxfield - Scoresby	0	M	293
Knoxfield - Scoresby	1	F	7369
Knoxfield - Scoresby	1	M	7152
Lysterfield	0	F	111
Lysterfield	0	M	110
Lysterfield	1	F	3201
Lysterfield	1	M	3161
Rowville - Central	0	F	242
Rowville - Central	0	M	244
Rowville - Central	1	F	7517
Rowville - Central	1	M	7213
Rowville - North	0	F	132
Rowville - North	0	M	136
Rowville - North	1	F	3944
Rowville - North	1	M	3790
Rowville - South	0	F	163
Rowville - South	0	M	173
Rowville - South	1	F	5167
Rowville - South	1	M	5068
Wantirna	0	F	261
Wantirna	0	M	233
Wantirna	1	F	6915
Wantirna	1	M	6516
Wantirna South	0	F	284
Wantirna South	0	M	318
Wantirna South	1	F	8992
Wantirna South	1	M	8210
Boronia	0	F	424
Boronia	0	M	429
Boronia	1	F	10949
Boronia	1	M	10292
Ferntree Gully (North)	0	F	268
Ferntree Gully (North)	0	M	252
Ferntree Gully (North)	1	F	6842
Ferntree Gully (North)	1	M	6527
Ferntree Gully (South) - Upper Ferntree Gully	0	F	310
Ferntree Gully (South) - Upper Ferntree Gully	0	M	260
Ferntree Gully (South) - Upper Ferntree Gully	1	F	7104
Ferntree Gully (South) - Upper Ferntree Gully	1	M	6941
The Basin	0	F	99
The Basin	0	M	103
The Basin	1	F	2043
The Basin	1	M	2023
Donvale - Park Orchards	0	F	339
Donvale - Park Orchards	0	M	324
Donvale - Park Orchards	1	F	7805
Donvale - Park Orchards	1	M	7470
Warrandyte - Wonga Park	0	F	237
Warrandyte - Wonga Park	0	M	273
Warrandyte - Wonga Park	1	F	4774
Warrandyte - Wonga Park	1	M	4760
Bayswater North	0	F	211
Bayswater North	0	M	238
Bayswater North	1	F	5779
Bayswater North	1	M	5545
Croydon Hills - Warranwood	0	F	356
Croydon Hills - Warranwood	0	M	404
Croydon Hills - Warranwood	1	F	8792
Croydon Hills - Warranwood	1	M	8431
Ringwood	0	F	318
Ringwood	0	M	334
Ringwood	1	F	8525
Ringwood	1	M	7966
Ringwood East	0	F	365
Ringwood East	0	M	403
Ringwood East	1	F	10016
Ringwood East	1	M	9478
Ringwood North	0	F	196
Ringwood North	0	M	196
Ringwood North	1	F	4593
Ringwood North	1	M	4540
Croydon - East	0	F	333
Croydon - East	0	M	308
Croydon - East	1	F	7711
Croydon - East	1	M	6832
Croydon - West	0	F	254
Croydon - West	0	M	265
Croydon - West	1	F	6842
Croydon - West	1	M	5989
Croydon South	0	F	90
Croydon South	0	M	88
Croydon South	1	F	2364
Croydon South	1	M	2167
Forest Hill	0	F	175
Forest Hill	0	M	164
Forest Hill	1	F	5401
Forest Hill	1	M	4883
Mitcham (Vic.)	0	F	322
Mitcham (Vic.)	0	M	314
Mitcham (Vic.)	1	F	8029
Mitcham (Vic.)	1	M	7485
Nunawading	0	F	217
Nunawading	0	M	220
Nunawading	1	F	5914
Nunawading	1	M	5526
Vermont	0	F	189
Vermont	0	M	207
Vermont	1	F	5155
Vermont	1	M	4894
Vermont South	0	F	198
Vermont South	0	M	223
Vermont South	1	F	5888
Vermont South	1	M	5374
Belgrave - Selby	0	F	217
Belgrave - Selby	0	M	198
Belgrave - Selby	1	F	4812
Belgrave - Selby	1	M	4795
Chirnside Park	0	F	240
Chirnside Park	0	M	261
Chirnside Park	1	F	4728
Chirnside Park	1	M	4640
Healesville - Yarra Glen	0	F	372
Healesville - Yarra Glen	0	M	362
Healesville - Yarra Glen	1	F	6662
Healesville - Yarra Glen	1	M	6312
Kilsyth	0	F	206
Kilsyth	0	M	221
Kilsyth	1	F	4570
Kilsyth	1	M	4175
Lilydale - Coldstream	0	F	431
Lilydale - Coldstream	0	M	464
Lilydale - Coldstream	1	F	9235
Lilydale - Coldstream	1	M	8598
Monbulk - Silvan	0	F	158
Monbulk - Silvan	0	M	163
Monbulk - Silvan	1	F	2667
Monbulk - Silvan	1	M	2642
Montrose	0	F	149
Montrose	0	M	172
Montrose	1	F	3319
Montrose	1	M	3163
Mooroolbark	0	F	442
Mooroolbark	0	M	457
Mooroolbark	1	F	10738
Mooroolbark	1	M	10416
Mount Dandenong - Olinda	0	F	251
Mount Dandenong - Olinda	0	M	267
Mount Dandenong - Olinda	1	F	4587
Mount Dandenong - Olinda	1	M	4598
Mount Evelyn	0	F	223
Mount Evelyn	0	M	236
Mount Evelyn	1	F	4650
Mount Evelyn	1	M	4592
Upwey - Tecoma	0	F	214
Upwey - Tecoma	0	M	230
Upwey - Tecoma	1	F	4578
Upwey - Tecoma	1	M	4585
Wandin - Seville	0	F	181
Wandin - Seville	0	M	207
Wandin - Seville	1	F	3647
Wandin - Seville	1	M	3563
Yarra Valley	0	F	361
Yarra Valley	0	M	451
Yarra Valley	1	F	7701
Yarra Valley	1	M	7646
Beaconsfield - Officer	0	F	226
Beaconsfield - Officer	0	M	248
Beaconsfield - Officer	1	F	6328
Beaconsfield - Officer	1	M	6231
Bunyip - Garfield	0	F	169
Bunyip - Garfield	0	M	202
Bunyip - Garfield	1	F	4159
Bunyip - Garfield	1	M	4112
Emerald - Cockatoo	0	F	407
Emerald - Cockatoo	0	M	462
Emerald - Cockatoo	1	F	8470
Emerald - Cockatoo	1	M	8666
Koo Wee Rup	0	F	147
Koo Wee Rup	0	M	175
Koo Wee Rup	1	F	3638
Koo Wee Rup	1	M	3516
Pakenham - North	0	F	338
Pakenham - North	0	M	375
Pakenham - North	1	F	9245
Pakenham - North	1	M	8655
Pakenham - South	0	F	480
Pakenham - South	0	M	493
Pakenham - South	1	F	14247
Pakenham - South	1	M	13318
Berwick - North	0	F	452
Berwick - North	0	M	448
Berwick - North	1	F	11576
Berwick - North	1	M	10412
Berwick - South	0	F	320
Berwick - South	0	M	365
Berwick - South	1	F	12672
Berwick - South	1	M	12440
Doveton	0	F	166
Doveton	0	M	212
Doveton	1	F	5199
Doveton	1	M	5731
Hallam	0	F	155
Hallam	0	M	181
Hallam	1	F	5250
Hallam	1	M	5178
Narre Warren North	0	F	106
Narre Warren North	0	M	133
Narre Warren North	1	F	3779
Narre Warren North	1	M	3742
Endeavour Hills - North	0	F	133
Endeavour Hills - North	0	M	157
Endeavour Hills - North	1	F	5804
Endeavour Hills - North	1	M	5799
Endeavour Hills - South	0	F	201
Endeavour Hills - South	0	M	193
Endeavour Hills - South	1	F	6461
Endeavour Hills - South	1	M	6506
Narre Warren - North East	0	F	189
Narre Warren - North East	0	M	227
Narre Warren - North East	1	F	6502
Narre Warren - North East	1	M	6488
Narre Warren - South West	0	F	219
Narre Warren - South West	0	M	219
Narre Warren - South West	1	F	6764
Narre Warren - South West	1	M	6750
Cranbourne	0	F	356
Cranbourne	0	M	399
Cranbourne	1	F	9699
Cranbourne	1	M	9630
Cranbourne East	0	F	382
Cranbourne East	0	M	365
Cranbourne East	1	F	12825
Cranbourne East	1	M	12120
Cranbourne North	0	F	280
Cranbourne North	0	M	248
Cranbourne North	1	F	9788
Cranbourne North	1	M	9794
Cranbourne South	0	F	166
Cranbourne South	0	M	194
Cranbourne South	1	F	4275
Cranbourne South	1	M	4191
Cranbourne West	0	F	174
Cranbourne West	0	M	222
Cranbourne West	1	F	7346
Cranbourne West	1	M	7308
Hampton Park - Lynbrook	0	F	315
Hampton Park - Lynbrook	0	M	343
Hampton Park - Lynbrook	1	F	12237
Hampton Park - Lynbrook	1	M	12634
Lynbrook - Lyndhurst	0	F	131
Lynbrook - Lyndhurst	0	M	148
Lynbrook - Lyndhurst	1	F	7526
Lynbrook - Lyndhurst	1	M	7421
Pearcedale - Tooradin	0	F	165
Pearcedale - Tooradin	0	M	162
Pearcedale - Tooradin	1	F	3627
Pearcedale - Tooradin	1	M	3790
Narre Warren South (East)	0	F	168
Narre Warren South (East)	0	M	174
Narre Warren South (East)	1	F	6399
Narre Warren South (East)	1	M	6386
Narre Warren South (West)	0	F	180
Narre Warren South (West)	0	M	193
Narre Warren South (West)	1	F	8304
Narre Warren South (West)	1	M	8106
Clarinda - Oakleigh South	0	F	162
Clarinda - Oakleigh South	0	M	155
Clarinda - Oakleigh South	1	F	5699
Clarinda - Oakleigh South	1	M	5631
Clayton South	0	F	142
Clayton South	0	M	183
Clayton South	1	F	6008
Clayton South	1	M	6305
Dandenong	0	F	396
Dandenong	0	M	505
Dandenong	1	F	13796
Dandenong	1	M	15969
Dandenong North	0	F	323
Dandenong North	0	M	349
Dandenong North	1	F	10730
Dandenong North	1	M	11028
Dingley Village	0	F	192
Dingley Village	0	M	220
Dingley Village	1	F	5018
Dingley Village	1	M	4850
Keysborough	0	F	339
Keysborough	0	M	343
Keysborough	1	F	12792
Keysborough	1	M	12503
Noble Park North	0	F	116
Noble Park North	0	M	123
Noble Park North	1	F	3608
Noble Park North	1	M	3641
Springvale	0	F	330
Springvale	0	M	312
Springvale	1	F	10247
Springvale	1	M	10885
Springvale South	0	F	189
Springvale South	0	M	195
Springvale South	1	F	6177
Springvale South	1	M	6082
Noble Park - East	0	F	175
Noble Park - East	0	M	194
Noble Park - East	1	F	5933
Noble Park - East	1	M	6119
Noble Park - West	0	F	257
Noble Park - West	0	M	250
Noble Park - West	1	F	9095
Noble Park - West	1	M	9035
Ashwood - Chadstone	0	F	344
Ashwood - Chadstone	0	M	326
Ashwood - Chadstone	1	F	9021
Ashwood - Chadstone	1	M	8611
Clayton	0	F	281
Clayton	0	M	282
Clayton	1	F	10856
Clayton	1	M	10988
Glen Waverley - East	0	F	365
Glen Waverley - East	0	M	375
Glen Waverley - East	1	F	10347
Glen Waverley - East	1	M	9993
Glen Waverley - West	0	F	298
Glen Waverley - West	0	M	320
Glen Waverley - West	1	F	9525
Glen Waverley - West	1	M	9094
Mount Waverley - North	0	F	281
Mount Waverley - North	0	M	271
Mount Waverley - North	1	F	7534
Mount Waverley - North	1	M	7187
Mount Waverley - South	0	F	332
Mount Waverley - South	0	M	341
Mount Waverley - South	1	F	9047
Mount Waverley - South	1	M	8617
Mulgrave	0	F	289
Mulgrave	0	M	343
Mulgrave	1	F	9457
Mulgrave	1	M	9274
Oakleigh - Huntingdale	0	F	336
Oakleigh - Huntingdale	0	M	365
Oakleigh - Huntingdale	1	F	10421
Oakleigh - Huntingdale	1	M	10163
Wheelers Hill	0	F	362
Wheelers Hill	0	M	367
Wheelers Hill	1	F	9831
Wheelers Hill	1	M	9188
Ardeer - Albion	0	F	110
Ardeer - Albion	0	M	121
Ardeer - Albion	1	F	3598
Ardeer - Albion	1	M	4000
Cairnlea	0	F	95
Cairnlea	0	M	110
Cairnlea	1	F	4784
Cairnlea	1	M	4676
Deer Park - Derrimut	0	F	440
Deer Park - Derrimut	0	M	387
Deer Park - Derrimut	1	F	12763
Deer Park - Derrimut	1	M	12660
Delahey	0	F	113
Delahey	0	M	104
Delahey	1	F	4185
Delahey	1	M	3939
Keilor Downs	0	F	199
Keilor Downs	0	M	226
Keilor Downs	1	F	6435
Keilor Downs	1	M	6327
Kings Park (Vic.)	0	F	240
Kings Park (Vic.)	0	M	226
Kings Park (Vic.)	1	F	6706
Kings Park (Vic.)	1	M	6663
St Albans - North	0	F	298
St Albans - North	0	M	371
St Albans - North	1	F	9701
St Albans - North	1	M	9718
St Albans - South	0	F	264
St Albans - South	0	M	248
St Albans - South	1	F	8239
St Albans - South	1	M	8472
Sunshine	0	F	204
Sunshine	0	M	244
Sunshine	1	F	4466
Sunshine	1	M	4854
Sunshine North	0	F	190
Sunshine North	0	M	206
Sunshine North	1	F	5686
