CED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Burt	Co-op/church group etc	5250	15
Burt	Co-op/church group etc	7875	54
Burt	Co-op/church group etc	10500	16
Burt	Co-op/church group etc	11812	15
Burt	Co-op/church group etc	14437	7
Burt	Co-op/church group etc	18375	11
Burt	Person not in same household	0	190
Burt	Person not in same household	3937	14
Burt	Person not in same household	5250	86
Burt	Person not in same household	7875	112
Burt	Person not in same household	10500	173
Burt	Person not in same household	11812	324
Burt	Person not in same household	14437	1026
Burt	Person not in same household	18375	1210
Burt	Person not in same household	23625	405
Burt	Person not in same household	28875	63
Burt	Person not in same household	34125	16
Burt	Person not in same household	39375	8
Burt	Person not in same household	49875	19
Burt	Real estate agent	0	24
Burt	Real estate agent	3937	4
Burt	Real estate agent	5250	15
Burt	Real estate agent	7875	29
Burt	Real estate agent	10500	44
Burt	Real estate agent	11812	379
Burt	Real estate agent	14437	1938
Burt	Real estate agent	18375	2820
Burt	Real estate agent	23625	1184
Burt	Real estate agent	28875	194
Burt	Real estate agent	34125	26
Burt	Real estate agent	39375	13
Burt	Real estate agent	44625	6
Burt	Real estate agent	49875	17
Burt	State or territory housing authority	0	64
Burt	State or territory housing authority	3937	79
Burt	State or territory housing authority	5250	444
Burt	State or territory housing authority	7875	360
Burt	State or territory housing authority	10500	125
Burt	State or territory housing authority	11812	129
Burt	State or territory housing authority	14437	88
Burt	State or territory housing authority	18375	31
Burt	State or territory housing authority	23625	3
Burt	State or territory housing authority	39375	3
Canning		0	165
Canning		5250	11
Canning		7875	6
Canning		10500	4
Canning		11812	9
Canning		14437	16
Canning		18375	13
Canning		23625	5
Canning	(Other)	0	51
Canning	(Other)	3937	22
Canning	(Other)	5250	32
Canning	(Other)	7875	70
Canning	(Other)	10500	45
Canning	(Other)	11812	87
Canning	(Other)	14437	75
Canning	(Other)	18375	77
Canning	(Other)	23625	16
Canning	(Other)	28875	6
Canning	(Other)	49875	6
Canning	Co-op/church group etc	0	14
Canning	Co-op/church group etc	3937	17
Canning	Co-op/church group etc	5250	38
Canning	Co-op/church group etc	7875	121
Canning	Co-op/church group etc	10500	30
Canning	Co-op/church group etc	11812	25
Canning	Co-op/church group etc	14437	13
Canning	Co-op/church group etc	18375	20
Canning	Co-op/church group etc	23625	7
Canning	Person not in same household	0	244
Canning	Person not in same household	3937	17
Canning	Person not in same household	5250	136
Canning	Person not in same household	7875	218
Canning	Person not in same household	10500	239
Canning	Person not in same household	11812	458
Canning	Person not in same household	14437	888
Canning	Person not in same household	18375	973
Canning	Person not in same household	23625	216
Canning	Person not in same household	28875	53
Canning	Person not in same household	34125	11
Canning	Person not in same household	39375	9
Canning	Person not in same household	44625	3
Canning	Person not in same household	49875	12
Canning	Real estate agent	0	9
Canning	Real estate agent	3937	7
Canning	Real estate agent	5250	20
Canning	Real estate agent	7875	75
Canning	Real estate agent	10500	141
Canning	Real estate agent	11812	561
Canning	Real estate agent	14437	1925
Canning	Real estate agent	18375	2511
Canning	Real estate agent	23625	523
Canning	Real estate agent	28875	132
Canning	Real estate agent	34125	36
Canning	Real estate agent	39375	4
Canning	Real estate agent	49875	20
Canning	State or territory housing authority	0	25
Canning	State or territory housing authority	3937	47
Canning	State or territory housing authority	5250	301
Canning	State or territory housing authority	7875	275
Canning	State or territory housing authority	10500	96
Canning	State or territory housing authority	11812	87
Canning	State or territory housing authority	14437	43
Canning	State or territory housing authority	18375	11
Cowan		0	88
Cowan		5250	5
Cowan		7875	4
Cowan		10500	4
Cowan		14437	3
Cowan		18375	22
Cowan		23625	10
Cowan	(Other)	0	16
Cowan	(Other)	5250	15
Cowan	(Other)	7875	27
Cowan	(Other)	10500	9
Cowan	(Other)	11812	27
Cowan	(Other)	14437	76
Cowan	(Other)	18375	169
Cowan	(Other)	23625	46
Cowan	(Other)	28875	4
Cowan	(Other)	34125	6
Cowan	Co-op/church group etc	0	13
Cowan	Co-op/church group etc	3937	3
Cowan	Co-op/church group etc	5250	10
Cowan	Co-op/church group etc	7875	29
Cowan	Co-op/church group etc	10500	8
Cowan	Co-op/church group etc	11812	8
Cowan	Co-op/church group etc	14437	11
Cowan	Co-op/church group etc	18375	8
Cowan	Co-op/church group etc	23625	6
Cowan	Person not in same household	0	192
Cowan	Person not in same household	3937	10
Cowan	Person not in same household	5250	72
Cowan	Person not in same household	7875	109
Cowan	Person not in same household	10500	83
Cowan	Person not in same household	11812	153
Cowan	Person not in same household	14437	490
Cowan	Person not in same household	18375	1197
Cowan	Person not in same household	23625	492
Cowan	Person not in same household	28875	82
Cowan	Person not in same household	34125	14
Cowan	Person not in same household	39375	11
Cowan	Person not in same household	44625	3
Cowan	Person not in same household	49875	5
Cowan	Real estate agent	0	11
Cowan	Real estate agent	5250	12
Cowan	Real estate agent	7875	10
Cowan	Real estate agent	10500	16
Cowan	Real estate agent	11812	50
Cowan	Real estate agent	14437	595
Cowan	Real estate agent	18375	2159
Cowan	Real estate agent	23625	1285
Cowan	Real estate agent	28875	243
Cowan	Real estate agent	34125	36
Cowan	Real estate agent	39375	4
Cowan	Real estate agent	44625	4
Cowan	Real estate agent	49875	7
Cowan	State or territory housing authority	0	61
Cowan	State or territory housing authority	3937	72
Cowan	State or territory housing authority	5250	500
Cowan	State or territory housing authority	7875	259
Cowan	State or territory housing authority	10500	99
Cowan	State or territory housing authority	11812	96
Cowan	State or territory housing authority	14437	94
Cowan	State or territory housing authority	18375	46
Cowan	State or territory housing authority	23625	3
Cowan	State or territory housing authority	44625	6
Curtin		0	201
Curtin		5250	9
Curtin		7875	3
Curtin		10500	5
Curtin		11812	4
Curtin		14437	9
Curtin		18375	13
Curtin		23625	6
Curtin		34125	3
Curtin		39375	3
Curtin		44625	3
Curtin	(Other)	0	26
Curtin	(Other)	5250	16
Curtin	(Other)	7875	20
Curtin	(Other)	10500	21
Curtin	(Other)	11812	86
Curtin	(Other)	14437	95
Curtin	(Other)	18375	82
Curtin	(Other)	23625	28
Curtin	(Other)	28875	22
Curtin	(Other)	34125	3
Curtin	(Other)	39375	3
Curtin	(Other)	44625	3
Curtin	(Other)	49875	10
Curtin	Co-op/church group etc	0	16
Curtin	Co-op/church group etc	3937	21
Curtin	Co-op/church group etc	5250	24
Curtin	Co-op/church group etc	7875	52
Curtin	Co-op/church group etc	10500	12
Curtin	Co-op/church group etc	11812	10
Curtin	Co-op/church group etc	14437	21
Curtin	Co-op/church group etc	18375	25
Curtin	Co-op/church group etc	23625	12
Curtin	Co-op/church group etc	28875	7
Curtin	Person not in same household	0	324
Curtin	Person not in same household	3937	18
Curtin	Person not in same household	5250	94
Curtin	Person not in same household	7875	140
Curtin	Person not in same household	10500	149
Curtin	Person not in same household	11812	280
Curtin	Person not in same household	14437	657
Curtin	Person not in same household	18375	951
Curtin	Person not in same household	23625	722
Curtin	Person not in same household	28875	362
Curtin	Person not in same household	34125	218
Curtin	Person not in same household	39375	163
Curtin	Person not in same household	44625	60
Curtin	Person not in same household	49875	199
Curtin	Real estate agent	0	22
Curtin	Real estate agent	5250	13
Curtin	Real estate agent	7875	70
Curtin	Real estate agent	10500	138
Curtin	Real estate agent	11812	613
Curtin	Real estate agent	14437	1547
Curtin	Real estate agent	18375	2116
Curtin	Real estate agent	23625	1895
Curtin	Real estate agent	28875	1188
Curtin	Real estate agent	34125	686
Curtin	Real estate agent	39375	497
Curtin	Real estate agent	44625	316
Curtin	Real estate agent	49875	667
Curtin	State or territory housing authority	0	87
Curtin	State or territory housing authority	3937	133
Curtin	State or territory housing authority	5250	778
Curtin	State or territory housing authority	7875	277
Curtin	State or territory housing authority	10500	92
Curtin	State or territory housing authority	11812	78
Curtin	State or territory housing authority	14437	57
Curtin	State or territory housing authority	18375	35
Curtin	State or territory housing authority	23625	10
Curtin	State or territory housing authority	34125	7
Durack		0	712
Durack		3937	12
Durack		5250	16
Durack		7875	29
Durack		10500	13
Durack		11812	15
Durack		14437	6
Durack		18375	17
Durack		23625	6
Durack		39375	3
Durack		49875	6
Durack	(Other)	0	3535
Durack	(Other)	3937	352
Durack	(Other)	5250	1289
Durack	(Other)	7875	735
Durack	(Other)	10500	444
Durack	(Other)	11812	505
Durack	(Other)	14437	426
Durack	(Other)	18375	211
Durack	(Other)	23625	122
Durack	(Other)	28875	48
Durack	(Other)	34125	48
Durack	(Other)	39375	23
Durack	(Other)	44625	18
Durack	(Other)	49875	54
Durack	Co-op/church group etc	0	266
Durack	Co-op/church group etc	3937	96
Durack	Co-op/church group etc	5250	140
Durack	Co-op/church group etc	7875	103
Durack	Co-op/church group etc	10500	24
Durack	Co-op/church group etc	11812	36
Durack	Co-op/church group etc	14437	40
Durack	Co-op/church group etc	18375	9
Durack	Co-op/church group etc	23625	8
Durack	Co-op/church group etc	34125	3
Durack	Person not in same household	0	452
Durack	Person not in same household	3937	53
Durack	Person not in same household	5250	320
Durack	Person not in same household	7875	422
Durack	Person not in same household	10500	416
Durack	Person not in same household	11812	569
Durack	Person not in same household	14437	642
Durack	Person not in same household	18375	488
Durack	Person not in same household	23625	195
Durack	Person not in same household	28875	99
Durack	Person not in same household	34125	66
Durack	Person not in same household	39375	47
Durack	Person not in same household	44625	26
Durack	Person not in same household	49875	54
Durack	Real estate agent	0	139
Durack	Real estate agent	3937	19
Durack	Real estate agent	5250	74
Durack	Real estate agent	7875	327
Durack	Real estate agent	10500	302
Durack	Real estate agent	11812	706
Durack	Real estate agent	14437	1513
Durack	Real estate agent	18375	1561
Durack	Real estate agent	23625	839
Durack	Real estate agent	28875	462
Durack	Real estate agent	34125	285
Durack	Real estate agent	39375	193
Durack	Real estate agent	44625	75
Durack	Real estate agent	49875	156
Durack	State or territory housing authority	0	989
Durack	State or territory housing authority	3937	566
Durack	State or territory housing authority	5250	1494
Durack	State or territory housing authority	7875	1009
Durack	State or territory housing authority	10500	440
Durack	State or territory housing authority	11812	538
Durack	State or territory housing authority	14437	390
Durack	State or territory housing authority	18375	168
Durack	State or territory housing authority	23625	45
Durack	State or territory housing authority	28875	21
Durack	State or territory housing authority	34125	16
Durack	State or territory housing authority	39375	6
Durack	State or territory housing authority	49875	9
Forrest		0	240
Forrest		3937	3
Forrest		5250	5
Forrest		7875	18
Forrest		10500	9
Forrest		11812	9
Forrest		14437	20
Forrest		18375	17
Forrest		23625	3
Forrest		28875	3
Forrest	(Other)	0	97
Forrest	(Other)	3937	3
Forrest	(Other)	5250	46
Forrest	(Other)	7875	80
Forrest	(Other)	10500	79
Forrest	(Other)	11812	91
Forrest	(Other)	14437	115
Forrest	(Other)	18375	99
Forrest	(Other)	23625	14
Forrest	(Other)	28875	6
Forrest	(Other)	39375	3
Forrest	(Other)	49875	6
Forrest	Co-op/church group etc	0	15
Forrest	Co-op/church group etc	3937	11
Forrest	Co-op/church group etc	5250	20
Forrest	Co-op/church group etc	7875	131
Forrest	Co-op/church group etc	10500	25
Forrest	Co-op/church group etc	11812	26
Forrest	Co-op/church group etc	14437	21
Forrest	Co-op/church group etc	18375	15
Forrest	Co-op/church group etc	23625	3
Forrest	Person not in same household	0	283
Forrest	Person not in same household	3937	21
Forrest	Person not in same household	5250	184
Forrest	Person not in same household	7875	258
Forrest	Person not in same household	10500	310
Forrest	Person not in same household	11812	529
Forrest	Person not in same household	14437	1212
Forrest	Person not in same household	18375	1169
Forrest	Person not in same household	23625	211
Forrest	Person not in same household	28875	44
Forrest	Person not in same household	34125	12
Forrest	Person not in same household	44625	3
Forrest	Person not in same household	49875	17
Forrest	Real estate agent	0	21
Forrest	Real estate agent	5250	27
Forrest	Real estate agent	7875	127
Forrest	Real estate agent	10500	134
Forrest	Real estate agent	11812	602
Forrest	Real estate agent	14437	2007
Forrest	Real estate agent	18375	2970
Forrest	Real estate agent	23625	603
Forrest	Real estate agent	28875	68
Forrest	Real estate agent	34125	13
Forrest	Real estate agent	39375	4
Forrest	Real estate agent	44625	7
Forrest	Real estate agent	49875	7
Forrest	State or territory housing authority	0	74
Forrest	State or territory housing authority	3937	95
Forrest	State or territory housing authority	5250	682
Forrest	State or territory housing authority	7875	443
Forrest	State or territory housing authority	10500	139
Forrest	State or territory housing authority	11812	123
Forrest	State or territory housing authority	14437	74
Forrest	State or territory housing authority	18375	15
Forrest	State or territory housing authority	23625	9
Forrest	State or territory housing authority	28875	4
Fremantle		0	143
Fremantle		3937	3
Fremantle		5250	13
Fremantle		7875	8
Fremantle		10500	4
Fremantle		11812	8
Fremantle		14437	8
Fremantle		18375	11
Fremantle		23625	3
Fremantle		34125	3
Fremantle	(Other)	0	17
Fremantle	(Other)	3937	8
Fremantle	(Other)	5250	15
Fremantle	(Other)	7875	37
Fremantle	(Other)	10500	9
Fremantle	(Other)	11812	61
Fremantle	(Other)	14437	80
Fremantle	(Other)	18375	87
Fremantle	(Other)	23625	45
Fremantle	(Other)	28875	7
Fremantle	(Other)	34125	3
Fremantle	(Other)	39375	4
Fremantle	(Other)	49875	8
Fremantle	Co-op/church group etc	0	17
Fremantle	Co-op/church group etc	3937	13
Fremantle	Co-op/church group etc	5250	40
Fremantle	Co-op/church group etc	7875	80
Fremantle	Co-op/church group etc	10500	13
Fremantle	Co-op/church group etc	11812	20
Fremantle	Co-op/church group etc	14437	12
